run_id,cpu_vendor,cpu_cores,cpu_threads,cpu_frequency_khz,cpu_architecture,ram_total_bytes,ram_available_bytes,ram_type,gpu_count,gpu_0_name,gpu_0_vendor,gpu_0_vram_gb,gpu_1_name,gpu_1_vendor,gpu_1_vram_gb,disk_total_gb,disk_free_gb,disk_filesystem,host_os_name,is_docker_used,trainer_type,batch_size,buffer_size,learning_rate,beta,epsilon,lambd,num_epoch,shared_critic,learning_rate_schedule,beta_schedule,epsilon_schedule,checkpoint_interval,keep_checkpoints,even_checkpoints,normalize,hidden_units,num_layers,vis_encode_type,memory,goal_conditioning_type,deterministic,extrinsic_gamma,extrinsic_strength,init_path,threaded,max_steps,time_horizon,summary_freq,self_play,behavioral_cloning,time_start,time_end,total_steps,total_duration
batch_093_da4260b2,Intel,10,16,2400000,x86,34048757760,19809349632,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,106.47,NTFS,win32,FALSE,ppo,32,6000,0.001,0.001,0.2,0.95,3,,constant,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768448992,1768449614,1265658,622
batch_094_c73a6af6,Intel,10,16,2400000,x86,34048757760,19813474304,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,106.465,NTFS,win32,FALSE,ppo,128,6000,0.0003,0.001,0.2,0.99,5,,constant,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768449682,1768450256,1273209,574
batch_095_3ffeb4ea,Intel,10,16,2400000,x86,34048757760,19783303168,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,106.459,NTFS,win32,FALSE,ppo,128,24000,0.0003,0.005,0.1,0.95,3,,constant,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768450324,1768450814,1234679,490
batch_096_5fbc2ed2,Intel,10,16,2400000,x86,34048757760,19790032896,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,106.465,NTFS,win32,FALSE,ppo,32,12000,0.001,0.001,0.2,0.99,5,,constant,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768450881,1768451668,1241662,787
batch_097_2cf03284,Intel,10,16,2400000,x86,34048757760,19779887104,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,106.461,NTFS,win32,FALSE,ppo,64,24000,0.001,0.001,0.1,0.95,5,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768451736,1768452381,1234025,645
batch_098_531d235c,Intel,10,16,2400000,x86,34048757760,19623383040,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,105.986,NTFS,win32,FALSE,ppo,128,12000,0.001,0.001,0.2,0.95,5,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768452448,1768453023,1268622,575
batch_099_0f196370,Intel,10,16,2400000,x86,34048757760,19637850112,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,105.98,NTFS,win32,FALSE,ppo,128,24000,0.001,0.005,0.2,0.95,5,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768453091,1768453665,1255044,574
batch_000_95c47ed9,Intel,6,12,2688000,x86,1.69E+10,4.26E+09,DDR4,1,NVIDIA GeForce RTX 3050 Ti Laptop GPU,NVIDIA,4,,,,475.284,97.558,NTFS,win32,FALSE,ppo,128,6000,0.001,0.001,0.2,0.99,5,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1.77E+09,1.77E+09,491536,336
batch_000_95c47ed9,Intel,6,12,2688000,x86,1.69E+10,4.60E+09,DDR4,1,NVIDIA GeForce RTX 3050 Ti Laptop GPU,NVIDIA,4,,,,475.284,97.597,NTFS,win32,FALSE,ppo,128,6000,0.001,0.001,0.2,0.99,5,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1.77E+09,1.77E+09,491781,329
batch_001_5734c9f5,Intel,6,12,2688000,x86,1.69E+10,5.26E+09,DDR4,1,NVIDIA GeForce RTX 3050 Ti Laptop GPU,NVIDIA,4,,,,475.284,97.589,NTFS,win32,FALSE,ppo,32,12000,0.0001,0.005,0.1,0.95,5,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1.77E+09,1.77E+09,491318,489
batch_000_95c47ed9,Intel,6,12,2688000,x86,1.69E+10,5.44E+09,DDR4,1,NVIDIA GeForce RTX 3050 Ti Laptop GPU,NVIDIA,4,,,,475.284,97.586,NTFS,win32,FALSE,ppo,128,6000,0.001,0.001,0.2,0.99,5,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1.77E+09,1.77E+09,491576,330
batch_001_5734c9f5,Intel,6,12,2688000,x86,1.69E+10,7.88E+09,DDR4,1,NVIDIA GeForce RTX 3050 Ti Laptop GPU,NVIDIA,4,,,,475.284,97.684,NTFS,win32,FALSE,ppo,32,12000,0.0001,0.005,0.1,0.95,5,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1.77E+09,1.77E+09,491813,481
batch_002_f131ae8b,Intel,6,12,2688000,x86,1.69E+10,7.96E+09,DDR4,1,NVIDIA GeForce RTX 3050 Ti Laptop GPU,NVIDIA,4,,,,475.284,97.683,NTFS,win32,FALSE,ppo,32,6000,0.0001,0.005,0.2,0.95,3,,constant,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1.77E+09,1.77E+09,491010,366
batch_003_f3543c1a,Intel,6,12,2688000,x86,1.69E+10,7.89E+09,DDR4,1,NVIDIA GeForce RTX 3050 Ti Laptop GPU,NVIDIA,4,,,,475.284,97.683,NTFS,win32,FALSE,ppo,128,12000,0.001,0.005,0.1,0.99,5,,constant,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1.77E+09,1.77E+09,491257,328
batch_004_85f4bcf6,Intel,6,12,2688000,x86,1.69E+10,7.92E+09,DDR4,1,NVIDIA GeForce RTX 3050 Ti Laptop GPU,NVIDIA,4,,,,475.284,97.678,NTFS,win32,FALSE,ppo,32,24000,0.001,0.005,0.2,0.95,3,,constant,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1.77E+09,1.77E+09,491477,367
batch_005_10233cd8,Intel,6,12,2688000,x86,1.69E+10,7.97E+09,DDR4,1,NVIDIA GeForce RTX 3050 Ti Laptop GPU,NVIDIA,4,,,,475.284,97.675,NTFS,win32,FALSE,ppo,32,24000,0.0003,0.005,0.2,0.95,5,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1.77E+09,1.77E+09,491389,481
batch_006_cc74d8ae,Intel,6,12,2688000,x86,1.69E+10,7.92E+09,DDR4,1,NVIDIA GeForce RTX 3050 Ti Laptop GPU,NVIDIA,4,,,,475.284,97.671,NTFS,win32,FALSE,ppo,32,24000,0.0003,0.001,0.1,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1.77E+09,1.77E+09,491516,373
batch_007_e4cc25d6,Intel,6,12,2688000,x86,1.69E+10,7.95E+09,DDR4,1,NVIDIA GeForce RTX 3050 Ti Laptop GPU,NVIDIA,4,,,,475.284,97.67,NTFS,win32,FALSE,ppo,32,12000,0.0003,0.001,0.2,0.99,5,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1.77E+09,1.77E+09,491867,475
batch_008_6adcd660,Intel,6,12,2688000,x86,1.69E+10,7.92E+09,DDR4,1,NVIDIA GeForce RTX 3050 Ti Laptop GPU,NVIDIA,4,,,,475.284,97.669,NTFS,win32,FALSE,ppo,128,12000,0.001,0.005,0.1,0.95,5,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1.77E+09,1.77E+09,491055,324
batch_009_a80ecb0c,Intel,6,12,2688000,x86,1.69E+10,7.91E+09,DDR4,1,NVIDIA GeForce RTX 3050 Ti Laptop GPU,NVIDIA,4,,,,475.284,97.667,NTFS,win32,FALSE,ppo,32,12000,0.0001,0.001,0.2,0.95,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1.77E+09,1.77E+09,491566,367
batch_010_e26526b4,Intel,6,12,2688000,x86,1.69E+10,7.87E+09,DDR4,1,NVIDIA GeForce RTX 3050 Ti Laptop GPU,NVIDIA,4,,,,475.284,97.667,NTFS,win32,FALSE,ppo,128,12000,0.0001,0.005,0.1,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1.77E+09,1.77E+09,491282,278
batch_011_09a0cfd7,Intel,6,12,2688000,x86,1.69E+10,7.91E+09,DDR4,1,NVIDIA GeForce RTX 3050 Ti Laptop GPU,NVIDIA,4,,,,475.284,97.664,NTFS,win32,FALSE,ppo,128,12000,0.001,0.005,0.1,0.99,5,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1.77E+09,1.77E+09,491410,328
batch_012_ff1527c8,Intel,6,12,2688000,x86,1.69E+10,7.90E+09,DDR4,1,NVIDIA GeForce RTX 3050 Ti Laptop GPU,NVIDIA,4,,,,475.284,97.664,NTFS,win32,FALSE,ppo,64,24000,0.001,0.001,0.2,0.99,5,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1.77E+09,1.77E+09,491610,380
batch_013_c5f912ee,Intel,6,12,2688000,x86,1.69E+10,7.93E+09,DDR4,1,NVIDIA GeForce RTX 3050 Ti Laptop GPU,NVIDIA,4,,,,475.284,97.66,NTFS,win32,FALSE,ppo,32,6000,0.001,0.005,0.2,0.95,3,,constant,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1.77E+09,1.77E+09,491066,369
batch_014_62ffdeba,Intel,6,12,2688000,x86,1.69E+10,7.87E+09,DDR4,1,NVIDIA GeForce RTX 3050 Ti Laptop GPU,NVIDIA,4,,,,475.284,97.656,NTFS,win32,FALSE,ppo,128,6000,0.0001,0.005,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1.77E+09,1.77E+09,491946,275
batch_015_34ff25c9,Intel,6,12,2688000,x86,1.69E+10,7.83E+09,DDR4,1,NVIDIA GeForce RTX 3050 Ti Laptop GPU,NVIDIA,4,,,,475.284,97.638,NTFS,win32,FALSE,ppo,64,12000,0.0003,0.005,0.1,0.95,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1.77E+09,1.77E+09,491941,307
batch_016_239df23f,Intel,6,12,2688000,x86,1.69E+10,7.82E+09,DDR4,1,NVIDIA GeForce RTX 3050 Ti Laptop GPU,NVIDIA,4,,,,475.284,97.651,NTFS,win32,FALSE,ppo,32,6000,0.0003,0.001,0.1,0.95,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1.77E+09,1.77E+09,491741,366
batch_017_b3722fc1,Intel,6,12,2688000,x86,1.69E+10,7.80E+09,DDR4,1,NVIDIA GeForce RTX 3050 Ti Laptop GPU,NVIDIA,4,,,,475.284,97.648,NTFS,win32,FALSE,ppo,32,6000,0.0001,0.005,0.2,0.99,5,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1.77E+09,1.77E+09,491006,478
batch_018_b766a9e5,Intel,6,12,2688000,x86,1.69E+10,7.79E+09,DDR4,1,NVIDIA GeForce RTX 3050 Ti Laptop GPU,NVIDIA,4,,,,475.284,97.648,NTFS,win32,FALSE,ppo,32,6000,0.001,0.005,0.2,0.99,5,,constant,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1.77E+09,1.77E+09,491042,480
batch_019_bebdeca4,Intel,6,12,2688000,x86,1.69E+10,7.76E+09,DDR4,1,NVIDIA GeForce RTX 3050 Ti Laptop GPU,NVIDIA,4,,,,475.284,97.427,NTFS,win32,FALSE,ppo,32,24000,0.0001,0.005,0.2,0.99,5,,constant,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1.77E+09,1.77E+09,491339,481
batch_020_7b35bbcf,Intel,6,12,2688000,x86,1.69E+10,7.78E+09,DDR4,1,NVIDIA GeForce RTX 3050 Ti Laptop GPU,NVIDIA,4,,,,475.284,97.426,NTFS,win32,FALSE,ppo,32,24000,0.0003,0.001,0.2,0.99,5,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1.77E+09,1.77E+09,491713,480
batch_021_63cbb0e4,Intel,6,12,2688000,x86,1.69E+10,7.77E+09,DDR4,1,NVIDIA GeForce RTX 3050 Ti Laptop GPU,NVIDIA,4,,,,475.284,97.422,NTFS,win32,FALSE,ppo,64,24000,0.0003,0.001,0.1,0.99,3,,constant,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1.77E+09,1.77E+09,491046,312
batch_022_b4d66d2b,Intel,6,12,2688000,x86,1.69E+10,7.71E+09,DDR4,1,NVIDIA GeForce RTX 3050 Ti Laptop GPU,NVIDIA,4,,,,475.284,97.42,NTFS,win32,FALSE,ppo,128,6000,0.0003,0.001,0.2,0.95,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1.77E+09,1.77E+09,491210,272
batch_023_bd94589b,Intel,6,12,2688000,x86,1.69E+10,7.71E+09,DDR4,1,NVIDIA GeForce RTX 3050 Ti Laptop GPU,NVIDIA,4,,,,475.284,97.42,NTFS,win32,FALSE,ppo,32,6000,0.0001,0.005,0.2,0.95,5,,constant,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1.77E+09,1.77E+09,491991,483
batch_024_fb8924d0,Intel,6,12,2688000,x86,1.69E+10,7.72E+09,DDR4,1,NVIDIA GeForce RTX 3050 Ti Laptop GPU,NVIDIA,4,,,,475.284,97.417,NTFS,win32,FALSE,ppo,64,24000,0.001,0.005,0.2,0.99,5,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1.77E+09,1.77E+09,491344,378
batch_025_3a5c8daf,Intel,6,12,2688000,x86,1.69E+10,7.75E+09,DDR4,1,NVIDIA GeForce RTX 3050 Ti Laptop GPU,NVIDIA,4,,,,475.284,97.414,NTFS,win32,FALSE,ppo,32,24000,0.0001,0.001,0.2,0.95,5,,constant,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1.77E+09,1.77E+09,491279,483
batch_026_e9afd3b5,Intel,6,12,2688000,x86,1.69E+10,7.73E+09,DDR4,1,NVIDIA GeForce RTX 3050 Ti Laptop GPU,NVIDIA,4,,,,475.284,97.42,NTFS,win32,FALSE,ppo,128,12000,0.0003,0.005,0.2,0.99,3,,constant,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1.77E+09,1.77E+09,491056,272
batch_027_f6d0951f,Intel,6,12,2688000,x86,1.69E+10,7.74E+09,DDR4,1,NVIDIA GeForce RTX 3050 Ti Laptop GPU,NVIDIA,4,,,,475.284,97.417,NTFS,win32,FALSE,ppo,128,6000,0.001,0.005,0.2,0.95,3,,constant,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1.77E+09,1.77E+09,491320,272
batch_028_a6c31b9c,Intel,6,12,2688000,x86,1.69E+10,7.72E+09,DDR4,1,NVIDIA GeForce RTX 3050 Ti Laptop GPU,NVIDIA,4,,,,475.284,97.405,NTFS,win32,FALSE,ppo,128,12000,0.0003,0.001,0.2,0.99,5,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1.77E+09,1.77E+09,491322,326
batch_029_a0321a5a,Intel,6,12,2688000,x86,1.69E+10,7.67E+09,DDR4,1,NVIDIA GeForce RTX 3050 Ti Laptop GPU,NVIDIA,4,,,,475.284,97.415,NTFS,win32,FALSE,ppo,128,24000,0.001,0.005,0.1,0.95,5,,constant,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1.77E+09,1.77E+09,491266,332
batch_030_52bdc714,Intel,6,12,2688000,x86,1.69E+10,7.68E+09,DDR4,1,NVIDIA GeForce RTX 3050 Ti Laptop GPU,NVIDIA,4,,,,475.284,97.416,NTFS,win32,FALSE,ppo,64,12000,0.0003,0.001,0.2,0.99,3,,constant,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1.77E+09,1.77E+09,491107,303
batch_031_e015dcab,Intel,6,12,2688000,x86,1.69E+10,7.66E+09,DDR4,1,NVIDIA GeForce RTX 3050 Ti Laptop GPU,NVIDIA,4,,,,475.284,97.415,NTFS,win32,FALSE,ppo,32,24000,0.0003,0.001,0.1,0.95,3,,constant,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1.77E+09,1.77E+09,491648,379
batch_000_95c47ed9,Intel,6,12,2688000,x86,1.69E+10,7.54E+09,DDR4,1,NVIDIA GeForce RTX 3050 Ti Laptop GPU,NVIDIA,4,,,,475.284,97.395,NTFS,win32,FALSE,ppo,128,6000,0.001,0.001,0.2,0.99,5,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1.77E+09,1.77E+09,491213,327
batch_001_5734c9f5,Intel,6,12,2688000,x86,1.69E+10,7.79E+09,DDR4,1,NVIDIA GeForce RTX 3050 Ti Laptop GPU,NVIDIA,4,,,,475.284,97.393,NTFS,win32,FALSE,ppo,32,12000,0.0001,0.005,0.1,0.95,5,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1.77E+09,1.77E+09,491347,481
batch_002_f131ae8b,Intel,6,12,2688000,x86,1.69E+10,7.75E+09,DDR4,1,NVIDIA GeForce RTX 3050 Ti Laptop GPU,NVIDIA,4,,,,475.284,97.391,NTFS,win32,FALSE,ppo,32,6000,0.0001,0.005,0.2,0.95,3,,constant,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1.77E+09,1.77E+09,491099,365
batch_003_f3543c1a,Intel,6,12,2688000,x86,1.69E+10,7.76E+09,DDR4,1,NVIDIA GeForce RTX 3050 Ti Laptop GPU,NVIDIA,4,,,,475.284,97.389,NTFS,win32,FALSE,ppo,128,12000,0.001,0.005,0.1,0.99,5,,constant,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1.77E+09,1.77E+09,491054,327
batch_004_85f4bcf6,Intel,6,12,2688000,x86,1.69E+10,7.74E+09,DDR4,1,NVIDIA GeForce RTX 3050 Ti Laptop GPU,NVIDIA,4,,,,475.284,97.388,NTFS,win32,FALSE,ppo,32,24000,0.001,0.005,0.2,0.95,3,,constant,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1.77E+09,1.77E+09,491050,368
batch_005_10233cd8,Intel,6,12,2688000,x86,1.69E+10,7.76E+09,DDR4,1,NVIDIA GeForce RTX 3050 Ti Laptop GPU,NVIDIA,4,,,,475.284,97.385,NTFS,win32,FALSE,ppo,32,24000,0.0003,0.005,0.2,0.95,5,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1.77E+09,1.77E+09,491183,481
batch_006_cc74d8ae,Intel,6,12,2688000,x86,1.69E+10,7.72E+09,DDR4,1,NVIDIA GeForce RTX 3050 Ti Laptop GPU,NVIDIA,4,,,,475.284,97.382,NTFS,win32,FALSE,ppo,32,24000,0.0003,0.001,0.1,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1.77E+09,1.77E+09,491262,371
batch_007_e4cc25d6,Intel,6,12,2688000,x86,1.69E+10,7.71E+09,DDR4,1,NVIDIA GeForce RTX 3050 Ti Laptop GPU,NVIDIA,4,,,,475.284,97.381,NTFS,win32,FALSE,ppo,32,12000,0.0003,0.001,0.2,0.99,5,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1.77E+09,1.77E+09,491818,496
batch_008_6adcd660,Intel,6,12,2688000,x86,1.69E+10,7.15E+09,DDR4,1,NVIDIA GeForce RTX 3050 Ti Laptop GPU,NVIDIA,4,,,,475.284,96.245,NTFS,win32,FALSE,ppo,128,12000,0.001,0.005,0.1,0.95,5,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1.77E+09,1.77E+09,491103,341
batch_009_a80ecb0c,Intel,6,12,2688000,x86,1.69E+10,7.73E+09,DDR4,1,NVIDIA GeForce RTX 3050 Ti Laptop GPU,NVIDIA,4,,,,475.284,96.492,NTFS,win32,FALSE,ppo,32,12000,0.0001,0.001,0.2,0.95,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1.77E+09,1.77E+09,491471,366
batch_010_e26526b4,Intel,6,12,2688000,x86,1.69E+10,7.78E+09,DDR4,1,NVIDIA GeForce RTX 3050 Ti Laptop GPU,NVIDIA,4,,,,475.284,96.488,NTFS,win32,FALSE,ppo,128,12000,0.0001,0.005,0.1,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1.77E+09,1.77E+09,491973,283
batch_011_09a0cfd7,Intel,6,12,2688000,x86,1.69E+10,7.62E+09,DDR4,1,NVIDIA GeForce RTX 3050 Ti Laptop GPU,NVIDIA,4,,,,475.284,96.48,NTFS,win32,FALSE,ppo,128,12000,0.001,0.005,0.1,0.99,5,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1.77E+09,1.77E+09,491277,331
batch_012_ff1527c8,Intel,6,12,2688000,x86,1.69E+10,7.61E+09,DDR4,1,NVIDIA GeForce RTX 3050 Ti Laptop GPU,NVIDIA,4,,,,475.284,96.485,NTFS,win32,FALSE,ppo,64,24000,0.001,0.001,0.2,0.99,5,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1.77E+09,1.77E+09,491536,379
batch_013_c5f912ee,Intel,6,12,2688000,x86,1.69E+10,7.76E+09,DDR4,1,NVIDIA GeForce RTX 3050 Ti Laptop GPU,NVIDIA,4,,,,475.284,96.471,NTFS,win32,FALSE,ppo,32,6000,0.001,0.005,0.2,0.95,3,,constant,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1.77E+09,1.77E+09,491175,438
batch_014_62ffdeba,Intel,6,12,2688000,x86,1.69E+10,6.33E+09,DDR4,1,NVIDIA GeForce RTX 3050 Ti Laptop GPU,NVIDIA,4,,,,475.284,93.905,NTFS,win32,FALSE,ppo,128,6000,0.0001,0.005,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1.77E+09,1.77E+09,491922,293
batch_015_34ff25c9,Intel,6,12,2688000,x86,1.69E+10,6.37E+09,DDR4,1,NVIDIA GeForce RTX 3050 Ti Laptop GPU,NVIDIA,4,,,,475.284,93.896,NTFS,win32,FALSE,ppo,64,12000,0.0003,0.005,0.1,0.95,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1.77E+09,1.77E+09,491285,357
batch_016_239df23f,Intel,6,12,2688000,x86,1.69E+10,6.44E+09,DDR4,1,NVIDIA GeForce RTX 3050 Ti Laptop GPU,NVIDIA,4,,,,475.284,93.871,NTFS,win32,FALSE,ppo,32,6000,0.0003,0.001,0.1,0.95,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1.77E+09,1.77E+09,491843,422
batch_000_95c47ed9,Intel,6,12,2688000,x86,1.69E+10,8.15E+09,DDR4,1,NVIDIA GeForce RTX 3050 Ti Laptop GPU,NVIDIA,4,,,,475.284,93.652,NTFS,win32,FALSE,ppo,128,6000,0.001,0.001,0.2,0.99,5,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1.77E+09,1.77E+09,491139,362
batch_001_5734c9f5,Intel,6,12,2688000,x86,1.69E+10,8.19E+09,DDR4,1,NVIDIA GeForce RTX 3050 Ti Laptop GPU,NVIDIA,4,,,,475.284,93.655,NTFS,win32,FALSE,ppo,32,12000,0.0001,0.005,0.1,0.95,5,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1.77E+09,1.77E+09,491672,538
batch_002_f131ae8b,Intel,6,12,2688000,x86,1.69E+10,8.23E+09,DDR4,1,NVIDIA GeForce RTX 3050 Ti Laptop GPU,NVIDIA,4,,,,475.284,93.655,NTFS,win32,FALSE,ppo,32,6000,0.0001,0.005,0.2,0.95,3,,constant,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1.77E+09,1.77E+09,491829,411
batch_003_f3543c1a,Intel,6,12,2688000,x86,1.69E+10,8.18E+09,DDR4,1,NVIDIA GeForce RTX 3050 Ti Laptop GPU,NVIDIA,4,,,,475.284,93.731,NTFS,win32,FALSE,ppo,128,12000,0.001,0.005,0.1,0.99,5,,constant,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1.77E+09,1.77E+09,491267,364
batch_004_85f4bcf6,Intel,6,12,2688000,x86,1.69E+10,8.20E+09,DDR4,1,NVIDIA GeForce RTX 3050 Ti Laptop GPU,NVIDIA,4,,,,475.284,94.192,NTFS,win32,FALSE,ppo,32,24000,0.001,0.005,0.2,0.95,3,,constant,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1.77E+09,1.77E+09,491493,415
batch_005_10233cd8,Intel,6,12,2688000,x86,1.69E+10,8.21E+09,DDR4,1,NVIDIA GeForce RTX 3050 Ti Laptop GPU,NVIDIA,4,,,,475.284,94.19,NTFS,win32,FALSE,ppo,32,24000,0.0003,0.005,0.2,0.95,5,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1.77E+09,1.77E+09,491468,536
batch_006_cc74d8ae,Intel,6,12,2688000,x86,1.69E+10,8.11E+09,DDR4,1,NVIDIA GeForce RTX 3050 Ti Laptop GPU,NVIDIA,4,,,,475.284,94.186,NTFS,win32,FALSE,ppo,32,24000,0.0003,0.001,0.1,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1.77E+09,1.77E+09,491654,417
batch_007_e4cc25d6,Intel,6,12,2688000,x86,1.69E+10,8.14E+09,DDR4,1,NVIDIA GeForce RTX 3050 Ti Laptop GPU,NVIDIA,4,,,,475.284,94.183,NTFS,win32,FALSE,ppo,32,12000,0.0003,0.001,0.2,0.99,5,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1.77E+09,1.77E+09,491293,534
batch_008_6adcd660,Intel,6,12,2688000,x86,1.69E+10,8.13E+09,DDR4,1,NVIDIA GeForce RTX 3050 Ti Laptop GPU,NVIDIA,4,,,,475.284,94.179,NTFS,win32,FALSE,ppo,128,12000,0.001,0.005,0.1,0.95,5,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1.77E+09,1.77E+09,491865,364
